TaxID	Taxonomy	AttributeID	AttributeName	DataType	NavigationOrder	DisplayOrder
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	6875D141-2A31-46AB-B840-B6A131AF50B9	Group Lockout Boxes Included	LOV	0.000	18.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	3C79E73E-CAB5-49ED-AAAE-BE0E49D140FB	Storage Container Width	Numeric Text	0.000	8.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	A09708EC-7846-4172-8CF1-E974D9E5C7B8	Storage Container Material	LOV	3.000	3.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	697D87BE-7E21-44FA-9BD3-4BA5B86A3D27	Cable & Chain Lockouts Included	LOV	0.000	12.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	A4D9C939-307B-4583-A264-4C77093EFE0C	Storage Container Depth	Numeric Text	0.000	9.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	56ED3ED8-7000-4386-ACCA-4F1E199BD95D	Storage Container Color	LOV	4.000	5.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	6F69AEC0-A945-42BB-A29F-507266665E72	Lockout Cinch Bags Included	LOV	0.000	19.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	0CC810F3-9406-4EF4-A143-6E4C037EDC2C	Storage Container Language	LOV	5.000	6.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	0B0F0BF4-9BBD-46DA-BB6C-8AA5A465FF72	Hasps Included	LOV	0.000	16.000
C41498C4-5AFF-454E-85CB-2A45E29E56B9	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Bags	D9BEA733-3F79-41E9-B326-48C97873841B	Bag Type	LOV	1.000	1.000
C41498C4-5AFF-454E-85CB-2A45E29E56B9	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Bags	D80E8B05-A6EA-4A06-BF17-4FC762A4053F	Bag Color	LOV	0.000	7.000
C41498C4-5AFF-454E-85CB-2A45E29E56B9	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Bags	292851EE-4141-4F74-A87A-625839C1AE5E	Bag Depth	Numeric Text	0.000	6.000
C41498C4-5AFF-454E-85CB-2A45E29E56B9	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Bags	8FAD6099-87D4-4C3A-A8BB-87E74E8211AD	Bag Height	Numeric Text	0.000	4.000
C41498C4-5AFF-454E-85CB-2A45E29E56B9	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Bags	C5A5308B-7725-4DD1-B70D-955F5EC2F8BC	Bag Width	Numeric Text	0.000	5.000
C41498C4-5AFF-454E-85CB-2A45E29E56B9	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Bags	E6E6AAA5-07E9-4EE4-9CC1-EACE79E35E48	Zipper Material	LOV	3.000	3.000
C41498C4-5AFF-454E-85CB-2A45E29E56B9	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Bags	681234A7-59E0-4467-9845-EBAFBC78BDF5	Bag Material	LOV	2.000	2.000
1EAAA323-9870-44B0-8DA0-BDE6E2A9DCB7	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Boxes	0DA608F3-7073-470A-9239-255F9E7C8982	Box Interior Features	LOV	0.000	6.000
1EAAA323-9870-44B0-8DA0-BDE6E2A9DCB7	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Boxes	B0ED4634-F62C-43F1-957D-25E8BD057CE4	Maximum Number of Padlocks Stored	Number	0.000	7.000
1EAAA323-9870-44B0-8DA0-BDE6E2A9DCB7	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Boxes	841D8A79-9621-4B2D-8894-592CF4497733	Box Material	LOV	1.000	1.000
1EAAA323-9870-44B0-8DA0-BDE6E2A9DCB7	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Boxes	34035611-6A12-43D6-996A-6EF5CC398CB8	Box Color	LOV	0.000	5.000
1EAAA323-9870-44B0-8DA0-BDE6E2A9DCB7	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Boxes	522288D4-1CED-4BA4-AF2F-7581CF861AAD	Box Height	Numeric Text	2.000	2.000
1EAAA323-9870-44B0-8DA0-BDE6E2A9DCB7	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Boxes	B326CC30-AB05-4E80-B701-BF36A703B638	Box Depth	Numeric Text	4.000	4.000
1EAAA323-9870-44B0-8DA0-BDE6E2A9DCB7	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Portable Lockout Tagout Stations>Portable Lockout Tagout Station Boxes	AF11FA28-9B16-4D3A-9F4E-F7ADE414BBEA	Box Width	Numeric Text	3.000	3.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	BD628C74-0701-4D10-A0B6-05E8C1C95658	Cabinet Width	Numeric Text	0.000	11.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	2414DDEC-157F-410E-9E41-14421E199B3B	Labeled?	LOV	6.000	7.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	171369EA-8755-4117-B781-489EFEC82BB7	Label Message	LOV	0.000	8.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	090D4502-AE2B-4EBC-8EDE-54B123C6B6D5	Label Language	LOV	0.000	9.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	0BB38886-F74D-41D1-BCFE-7358B126BDDA	Hanging Hardware Included?	LOV	0.000	13.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	B91DC13C-AE29-4FD3-98C6-73A5B9030AC8	Cabinet Type	LOV	1.000	1.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	0CE3D949-F6BB-4484-B5ED-F47094EE361F	Lockable?	LOV	0.000	14.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	C9DF3CAB-95FC-419C-8AC6-F4BD571297D4	Cabinet Color	LOV	4.000	4.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	9E889C91-5811-48C2-84E4-8F49F07099A3	Cabinet Interior Features	LOV	2.000	2.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	E47A8B1D-1C2B-4A7C-8E86-A77D453918D2	Cabinet Material	LOV	5.000	5.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	C44C23F8-34DE-4BB8-A29F-C05F89091A4F	Cabinet Finish/Coating	LOV	0.000	6.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	884A84E5-CDA8-4D7F-9AAA-C7494B87938A	Door Type	LOV	3.000	3.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	341383DA-F00E-4CFC-88FB-E0BEC5608239	Cabinet Height	Numeric Text	0.000	10.000
4527AF3E-0C1E-44AF-9B8A-3F7C07522CB4	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Cabinet-style Wall-mounted Lockout Tagout Stations	5D221521-DABB-4C59-816B-E193767E76CD	Cabinet Depth	Numeric Text	0.000	12.000
0B33A940-5CC3-44EB-8574-D300E06BBA97	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Open-front Wall-mounted Lockout Tagout Stations	2414DDEC-157F-410E-9E41-14421E199B3B	Labeled?	LOV	4.000	5.000
0B33A940-5CC3-44EB-8574-D300E06BBA97	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Open-front Wall-mounted Lockout Tagout Stations	1A647898-D240-4A54-9170-2390FD6724B2	Station Finish/Coating	LOV	0.000	4.000
0B33A940-5CC3-44EB-8574-D300E06BBA97	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Open-front Wall-mounted Lockout Tagout Stations	B8B3B1E9-FF4B-4916-9294-29C9D254AB68	Station Color	LOV	2.000	2.000
0B33A940-5CC3-44EB-8574-D300E06BBA97	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Open-front Wall-mounted Lockout Tagout Stations	2805AA19-3756-4D29-A7CA-3EF178274BEF	Station Features	LOV	1.000	1.000
0B33A940-5CC3-44EB-8574-D300E06BBA97	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Open-front Wall-mounted Lockout Tagout Stations	F3490AC9-B51C-4147-91BD-42A50B7FA0E7	Station Depth	Numeric Text	0.000	10.000
0B33A940-5CC3-44EB-8574-D300E06BBA97	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Open-front Wall-mounted Lockout Tagout Stations	171369EA-8755-4117-B781-489EFEC82BB7	Label Message	LOV	0.000	7.000
0B33A940-5CC3-44EB-8574-D300E06BBA97	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Open-front Wall-mounted Lockout Tagout Stations	3AD427E3-C2C0-493C-92B6-4AE6DC246B90	Station Material	LOV	3.000	3.000
0B33A940-5CC3-44EB-8574-D300E06BBA97	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Open-front Wall-mounted Lockout Tagout Stations	090D4502-AE2B-4EBC-8EDE-54B123C6B6D5	Label Language	LOV	0.000	6.000
0B33A940-5CC3-44EB-8574-D300E06BBA97	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Open-front Wall-mounted Lockout Tagout Stations	6509AB4D-B7B5-4144-A397-9735FEA91E70	Station Width	Numeric Text	0.000	9.000
0B33A940-5CC3-44EB-8574-D300E06BBA97	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Wall-mounted Lockout Tagout Stations>Open-front Wall-mounted Lockout Tagout Stations	3B1F6FAB-AA2C-4715-BBB0-A3A6C7C68306	Station Height	Numeric Text	0.000	8.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	3AE276C4-60D8-4FBE-AD91-00B8CFD92C79	Minimum Pipe Diameter	Numeric Text	0.000	0.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	CEF14E9E-7EDA-4D8B-AE00-116617D80C7B	Non-conductive?	LOV	10.000	16.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	E23D0E8D-0C56-4052-9FBE-216E768FFFD3	Minimum Valve Size	Numeric Text	0.000	0.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	89AE2D64-EB99-48CC-AC47-24F13775D698	Enables Industry Compliance	LOV	0.000	18.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	CD9828A7-4B72-4C26-944E-332B0D880C5C	Lockout Color	LOV	9.000	15.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	629D9874-13C7-4E83-B3E1-35EB9BAFE2DE	Service Temperature Range	Numeric Text	0.000	17.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	BBF00965-371F-492E-8F36-F13DD67ECC76	Minimum Service Temperature	Numeric Text	0.000	0.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	61BF5056-C155-4135-B542-AB1389C2C82B	Height	Numeric Text	0.000	12.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	E1DAF007-7A16-45D2-9E56-B39B8D786AE7	Minimum Shackle Clearance	Numeric Text	0.000	9.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	174B7641-3D1C-4803-8243-C2A4C0290A26	Finish/Coating	LOV	0.000	11.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	4A262955-E8AC-4BDB-8E1D-CA3F04DA77A9	Maximum Handle Thickness	Numeric Text	3.000	3.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	6A6BB6B7-EFCA-429E-BF89-E255C68CAC9E	Maximum Number of Padlocks	Number	7.000	7.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	E6BFB273-7D2E-4324-8E83-E94D8F42A4C6	Valve Size Range	Numeric Text	6.000	6.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	04BDF3AF-137A-4652-993F-74C8E210C560	Width	Numeric Text	0.000	13.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	B93E2468-9978-4244-A581-777EB86951D3	Open or Closed Valve?	LOV	2.000	2.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	259EFA5F-E2A7-47A9-86A8-889D8DE9102D	Maximum Shackle Diameter	Numeric Text	0.000	8.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	22539926-CBF4-486C-8596-8A5C8ED2126B	Maximum Valve Size	Numeric Text	0.000	0.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	2F915243-161F-4E4E-8CA5-8C6F46C9E029	Depth	Numeric Text	0.000	14.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	4872FE7D-9661-40E0-8EE4-A79145AF1C56	Lockout Material	LOV	8.000	10.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	B3DA6D2F-81B7-4003-B3D7-377F7A391FFD	Pipe Diameter Range	Numeric Text	5.000	5.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	38FC7AD9-B12E-4A94-82EC-385E9C639A51	Maximum Handle Width	Numeric Text	4.000	4.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	FEB914F2-01A1-469B-A7B8-4B0F3E5AAE80	Maximum Pipe Diameter	Numeric Text	0.000	0.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	D079C2CD-F590-4D5F-A323-5377FF5B0455	Ball Valve Lockout Type	LOV	1.000	1.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	8AD9AA26-F637-44F0-A922-71EC9E1C7769	Maximum Service Temperature	Numeric Text	0.000	0.000
2FAFAF52-9384-4D03-8AC6-2F6457D7DC03	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Ball Valve Lockouts	C2037A0B-3F33-4B41-86F0-7209A2A4504B	Risk Type	LOV	0.000	19.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	CEF14E9E-7EDA-4D8B-AE00-116617D80C7B	Non-conductive?	LOV	5.000	10.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	A96B1F20-C4EF-457B-BA85-13B12E227A6B	Lockout Depth	Numeric Text	0.000	7.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	AEB91158-6486-4B8B-818A-1538B0E6D070	Lockout Height	Numeric Text	0.000	5.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	E23D0E8D-0C56-4052-9FBE-216E768FFFD3	Minimum Valve Size	Numeric Text	0.000	0.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	89AE2D64-EB99-48CC-AC47-24F13775D698	Enables Industry Compliance	LOV	0.000	12.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	CD9828A7-4B72-4C26-944E-332B0D880C5C	Lockout Color	LOV	4.000	9.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	4872FE7D-9661-40E0-8EE4-A79145AF1C56	Lockout Material	LOV	3.000	8.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	6A6BB6B7-EFCA-429E-BF89-E255C68CAC9E	Maximum Number of Padlocks	Number	2.000	3.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	E6BFB273-7D2E-4324-8E83-E94D8F42A4C6	Valve Size Range	Numeric Text	0.000	2.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	BBF00965-371F-492E-8F36-F13DD67ECC76	Minimum Service Temperature	Numeric Text	0.000	0.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	CEF822BB-F427-48E1-BB0D-FE44EC093B60	Lockout Width	Numeric Text	0.000	6.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	629D9874-13C7-4E83-B3E1-35EB9BAFE2DE	Service Temperature Range	Numeric Text	0.000	11.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	65554552-0E1E-46C3-BE84-3C475B583B5D	Handle Thickness	Numeric Text	1.000	1.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	8AD9AA26-F637-44F0-A922-71EC9E1C7769	Maximum Service Temperature	Numeric Text	0.000	0.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	C2037A0B-3F33-4B41-86F0-7209A2A4504B	Risk Type	LOV	0.000	13.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	259EFA5F-E2A7-47A9-86A8-889D8DE9102D	Maximum Shackle Diameter	Numeric Text	0.000	4.000
0714EBBE-9D9B-4AB3-AD15-537377C97795	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Butterfly Valve Lockouts	22539926-CBF4-486C-8596-8A5C8ED2126B	Maximum Valve Size	Numeric Text	0.000	0.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	CEF14E9E-7EDA-4D8B-AE00-116617D80C7B	Non-conductive?	LOV	7.000	14.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	AEB91158-6486-4B8B-818A-1538B0E6D070	Lockout Height	Numeric Text	6.000	8.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	774EDE50-F367-4658-B44A-1850EF41D202	Thread Type	LOV	2.000	2.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	D381ED7C-2E8A-4DA5-A88A-2002FEB3C422	Valve Stem Hole Size	Numeric Text	3.000	3.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	EF731571-35E0-4222-A279-24922163E5D3	Lockout Diameter	Numeric Text	0.000	9.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	89AE2D64-EB99-48CC-AC47-24F13775D698	Enables Industry Compliance	LOV	0.000	16.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	CEF822BB-F427-48E1-BB0D-FE44EC093B60	Lockout Width	Numeric Text	0.000	10.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	4872FE7D-9661-40E0-8EE4-A79145AF1C56	Lockout Material	LOV	0.000	11.000
